LAESTAB,URN,LA,LA_Name,Region,School_name,School_type,Male_1_Alevel_2019,Male_count_2019,Male_1_Alevel%_2019,Female_1_Alevel_2019,Female_count_2019,Female_1_Alevel%_2019,All_1_Alevel_2019,All_count_2019,All_1_Alevel%_2019,Male_1_Alevel_2018,Male_count_2018,Male_1_Alevel%_2018,Female_1_Alevel_2018,Female_count_2018,Female_1_Alevel%_2018,All_1_Alevel_2018,All_count_2018,All_1_Alevel%_2018,Male_1_Alevel_2017,Male_count_2017,Male_1_Alevel%_2017,Female_1_Alevel_2017,Female_count_2017,Female_1_Alevel%_2017,All_1_Alevel_2017,All_count_2017,All_1_Alevel%_2017,Male_1_Alevel_2016,Male_count_2016,Male_1_Alevel%_2016,Female_1_Alevel_2016,Female_count_2016,Female_1_Alevel%_2016,All_1_Alevel_2016,All_count_2016,All_1_Alevel%_2016,engagement_all,engaged pre either
3125411,102451,312,Hillingdon,Outer London,Harlington School,Foundation School,12,105,11.42857143,12,73,16.43835616,24,178,13.48314607,10,87,11.49425287,10,100,10,20,187,10.69518717,7,82,8.536585366,15,114,13.15789474,22,196,11.2244898,9,105,8.571428571,11,103,10.67961165,20,208,9.615384615,1,1
8834394,137549,883,Thurrock,East of England,Harris Academy Chafford Hundred,Academy Converter,20,100,20,14,80,17.5,34,180,18.88888889,19,86,22.09302326,15,94,15.95744681,34,180,18.88888889,13,88,14.77272727,10,92,10.86956522,23,180,12.77777778,20,100,20,16,81,19.75308642,36,181,19.88950276,1,1
3066906,135311,306,Croydon,Outer London,Harris City Academy Crystal Palace,Academy Sponsor Led,47,92,51.08695652,28,72,38.88888889,75,164,45.73170732,33,92,35.86956522,28,79,35.44303797,61,171,35.67251462,28,93,30.10752688,21,83,25.30120482,49,176,27.84090909,31,88,35.22727273,26,92,28.26086957,57,180,31.66666667,1,1
8504163,116431,850,Hampshire,South East,Harrow Way Community School,Community School,8,86,9.302325581,7,91,7.692307692,15,177,8.474576271,14,97,14.43298969,6,81,7.407407407,20,178,11.23595506,5,89,5.617977528,7,85,8.235294118,12,174,6.896551724,11,79,13.92405063,9,92,9.782608696,20,171,11.69590643,1,1
3055407,136644,305,Bromley,Outer London,Hayes School,Academy Converter,31,128,24.21875,27,109,24.7706422,58,237,24.47257384,35,118,29.66101695,23,123,18.69918699,58,241,24.06639004,29,125,23.2,18,112,16.07142857,47,237,19.83122363,21,111,18.91891892,16,126,12.6984127,37,237,15.61181435,1,1
9084171,112065,908,Cornwall,South West,Hayle Community School,Community School,5,60,8.333333333,5,68,7.352941176,10,128,7.8125,4,55,7.272727273,2,47,4.255319149,6,102,5.882352941,2,83,2.409638554,3,58,5.172413793,5,141,3.546099291,6,75,8,3,68,4.411764706,9,143,6.293706294,1,1
9384029,137263,938,West Sussex,South East,Hazelwick School,Academy Converter,39,148,26.35135135,26,143,18.18181818,65,291,22.33676976,34,156,21.79487179,16,136,11.76470588,50,292,17.12328767,53,168,31.54761905,18,125,14.4,71,293,24.23208191,39,164,23.7804878,19,130,14.61538462,58,294,19.72789116,1,1
3204063,103097,320,Waltham Forest,Outer London,Heathcote School & Science College,Community School,22,88,25,16,74,21.62162162,38,162,23.45679012,12,85,14.11764706,11,87,12.64367816,23,172,13.37209302,13,90,14.44444444,13,81,16.04938272,26,171,15.20467836,8,86,9.302325581,12,91,13.18681319,20,177,11.29943503,1,1
8454028,114587,845,East Sussex,South East,Heathfield Community College,Community School,35,119,29.41176471,21,100,21,56,219,25.57077626,30,116,25.86206897,30,124,24.19354839,60,240,25,18,118,15.25423729,19,114,16.66666667,37,232,15.94827586,26,119,21.8487395,15,119,12.60504202,41,238,17.22689076,1,1
9164002,136666,916,Gloucestershire,South West,High School for Girls,Academy Converter,0,0,-,66,116,56.89655172,66,116,56.89655172,0,0,-,68,120,56.66666667,68,120,56.66666667,0,0,-,78,124,62.90322581,78,124,62.90322581,0,0,-,57,117,48.71794872,57,117,48.71794872,1,1
3734257,107139,373,Sheffield,Yorkshire and the Humber,High Storrs School,Community School,45,129,34.88372093,35,111,31.53153153,80,240,33.33333333,38,125,30.4,17,111,15.31531532,55,236,23.30508475,30,134,22.3880597,22,108,20.37037037,52,242,21.48760331,29,124,23.38709677,21,122,17.21311475,50,246,20.32520325,1,1
8355406,136763,835,Dorset,South West,Highcliffe School,Academy Converter,24,112,21.42857143,22,114,19.29824561,46,226,20.3539823,24,114,21.05263158,22,107,20.56074766,46,221,20.81447964,28,122,22.95081967,19,111,17.11711712,47,233,20.17167382,27,126,21.42857143,24,133,18.04511278,51,259,19.69111969,1,1
8304174,112950,830,Derbyshire,East Midlands,Highfields School,Community School,24,106,22.64150943,20,102,19.60784314,44,208,21.15384615,24,101,23.76237624,18,106,16.98113208,42,207,20.28985507,35,127,27.55905512,29,113,25.66371681,64,240,26.66666667,24,139,17.26618705,18,107,16.82242991,42,246,17.07317073,1,1
3084043,132256,308,Enfield,Outer London,Highlands School,Community School,37,123,30.08130081,36,113,31.85840708,73,236,30.93220339,36,119,30.25210084,27,125,21.6,63,244,25.81967213,29,122,23.7704918,27,119,22.68907563,56,241,23.23651452,32,124,25.80645161,23,124,18.5483871,55,248,22.17741935,1,1
8734503,137475,873,Cambridgeshire,East of England,Hinchingbrooke School,Academy Converter,33,146,22.60273973,31,151,20.52980132,64,297,21.54882155,30,150,20,31,150,20.66666667,61,300,20.33333333,27,144,18.75,27,156,17.30769231,54,300,18,27,141,19.14893617,22,156,14.1025641,49,297,16.4983165,1,1
8554056,120274,855,Leicestershire,East Midlands,Hind Leys Community College,Community School,13,101,12.87128713,8,93,8.602150538,21,194,10.82474227,14,107,13.08411215,10,97,10.30927835,24,204,11.76470588,21,109,19.26605505,9,116,7.75862069,30,225,13.33333333,17,98,17.34693878,7,90,7.777777778,24,188,12.76595745,1,1
9194009,137288,919,Hertfordshire,East of England,Hitchin Girls' School,Academy Converter,0,0,-,63,165,38.18181818,63,165,38.18181818,0,0,-,59,159,37.10691824,59,159,37.10691824,0,0,-,51,162,31.48148148,51,162,31.48148148,0,0,-,50,162,30.86419753,50,162,30.86419753,1,1
9354098,137208,935,Suffolk,East of England,Holbrook Academy,Academy Converter,6,45,13.33333333,4,57,7.01754386,10,102,9.803921569,9,51,17.64705882,9,41,21.95121951,18,92,19.56521739,8,49,16.32653061,6,35,17.14285714,14,84,16.66666667,11,68,16.17647059,8,41,19.51219512,19,109,17.43119266,1,1
8914016,139956,891,Nottinghamshire,East Midlands,Holgate Academy,Academy Sponsor Led,6,81,7.407407407,5,77,6.493506494,11,158,6.962025316,4,103,3.883495146,7,79,8.860759494,11,182,6.043956044,12,95,12.63157895,9,97,9.278350515,21,192,10.9375,5,101,4.95049505,4,101,3.96039604,9,202,4.455445545,1,1
8254070,138058,825,Buckinghamshire,South East,Holmer Green Senior School,Academy Converter,12,73,16.43835616,4,61,6.557377049,16,134,11.94029851,12,73,16.43835616,4,71,5.633802817,16,144,11.11111111,7,68,10.29411765,12,79,15.18987342,19,147,12.92517007,7,82,8.536585366,1,67,1.492537313,8,149,5.369127517,1,1
9384606,126098,938,West Sussex,South East,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,26,112,23.21428571,18,93,19.35483871,44,205,21.46341463,20,122,16.39344262,8,87,9.195402299,28,209,13.39712919,27,104,25.96153846,18,106,16.98113208,45,210,21.42857143,24,98,24.48979592,13,115,11.30434783,37,213,17.37089202,1,1
3304241,137034,330,Birmingham,West Midlands,Holyhead School,Academy Converter,10,97,10.30927835,6,87,6.896551724,16,184,8.695652174,11,102,10.78431373,16,84,19.04761905,27,186,14.51612903,4,105,3.80952381,10,88,11.36363636,14,193,7.25388601,17,114,14.9122807,13,88,14.77272727,30,202,14.85148515,1,1
